approach,split,cluster,band,cost_low,cost_high,costs,n_costs,contracts,events,trades_total,contracts_Y,events_Y,trades_Y,contracts_N,events_N,trades_N,training_text_coherence,status,delta_yes_pp,delta_no_pp,wedge_pp,ci_low_pp,ci_high_pp,se_pp,bootstrap_valid,mean_price,price_sd,log_trades,log_units,words,characters,mean_word_length,question_mark,threshold,negation,positive_words,negative_words,political_words,capitalized_tokens,number_tokens,punctuation,lsa_00,lsa_01,lsa_02,lsa_03,lsa_04,lsa_05,lsa_06,lsa_07,lsa_08,lsa_09,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20,lsa_21,lsa_22,lsa_23,lsa_24,lsa_25,lsa_26,lsa_27,lsa_28,lsa_29,lsa_30,lsa_31,cost_mean
text_price,test,13,3,31,40,,0,0,0,0,0,0,0,0,0,0,0.5699988935385313,insufficient_coherence,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,13,4,41,49,,0,0,0,0,0,0,0,0,0,0,0.5699988935385313,insufficient_coherence,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,14,0,1,10,,0,0,0,0,0,0,0,0,0,0,0.9680339918452902,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,14,1,11,20,,0,0,0,0,0,0,0,0,0,0,0.9680339918452902,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,14,2,21,30,,0,0,0,0,0,0,0,0,0,0,0.9680339918452902,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,14,3,31,40,,0,0,0,0,0,0,0,0,0,0,0.9680339918452902,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,14,4,41,49,,0,0,0,0,0,0,0,0,0,0,0.9680339918452902,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,test,15,0,1,10,"1,2,3,4,5,6,7,8,9,10",10,231,163,1420,120,97,602,124,100,818,0.9603369811532076,eligible,-0.3730326140909756,7.7080610159155585,-8.081093630006535,-19.77352536570832,3.766821177112905,6.524171689506682,200,0.5071650212201055,0.11547877878712724,3.003141272184738,7.762908928104716,6.064935064935065,41.97835497835498,3.825877825877826,1.0,0.008658008658008658,0.0,0.0,0.0,0.0,2.017316017316017,3.0043290043290045,0.9956709956709957,0.17753050840613008,0.3639570123914698,0.43525799959649997,0.0799504861659482,0.7439884411294327,0.028060511941337057,-0.0029567900247984406,0.06482784391127576,-0.12527973154039398,-0.002843189972812178,0.024870457278138226,0.056431639754921714,-0.06726014729047065,-0.036022065073230455,0.03058096315137999,0.08502387529806991,-0.00338666642200427,-0.004996038397662621,-0.021181404249746447,0.01703633593094648,0.022898201134646995,-0.0017718094787839383,0.0001304866091512276,0.06317530102803927,0.027964470630272544,-0.013255145838875411,0.0035439543168032258,-0.0010377116925363178,-0.0020299630010536768,0.008374637165785721,-0.033283903257574375,0.03439060949517776,0.055
text_price,test,15,1,11,20,"11,12,13,14,15,16,17,18,19,20",10,302,210,2249,172,137,1135,158,129,1114,0.9603369811532076,eligible,-7.133812727934089,0.7878484777550376,-7.9216612056891265,-20.416796999976768,1.3272425978343314,5.820931762048661,200,0.49883944470204983,0.1199844409796783,3.004076285655893,7.754065912999717,6.0364238410596025,41.771523178807946,3.8317512877115525,1.0,0.0033112582781456954,0.0,0.0,0.0,0.0,2.019867549668874,2.980132450331126,0.9900662251655629,0.17722155785556282,0.36242911609856393,0.4361274921307259,0.08284776729398852,0.7490525771611197,0.028550718044671304,-0.005346352686132054,0.06193450325238728,-0.12038132596401023,-0.004687076126378094,0.016365340764757177,0.059731034527928564,-0.06534013241290272,-0.03345796896165943,0.03640059334442533,0.07711001009004011,-0.004355105923948319,-0.003397547372713013,-0.017728052482666828,0.014132248010806203,0.024770683770643467,-0.006342075929576424,-0.0017426226096857644,0.049615627632723355,0.016276990211449526,-0.014071072144490611,0.006531103002766842,-0.0025173218373451046,-0.0013463944780689446,0.004906415015948283,-0.03642338441915035,0.028306104640989097,0.155
text_price,test,15,2,21,30,"21,22,23,24,25,26,27,28,29,30",10,285,199,2540,178,136,1143,175,140,1397,0.9603369811532076,eligible,-7.991873243238887,1.234407709540503,-9.226280952779389,-27.01844037001343,9.301322613922158,9.768672535737695,200,0.4997528221380453,0.12780335217731148,3.0654126869094203,7.736696712971752,6.03859649122807,41.733333333333334,3.83224171539961,1.0,0.0035087719298245615,0.0,0.0,0.0,0.0,2.017543859649123,2.968421052631579,0.9859649122807017,0.17756917113727266,0.3615799516632953,0.43654476743371434,0.08391201762373568,0.7491673489299575,0.028378316075854646,-0.005134518315578923,0.06046255293473817,-0.11751346162781451,-0.005354484652969885,0.013488973626492047,0.059663989053374646,-0.0647318675965266,-0.032354462393211304,0.03797792407897104,0.07428149230787759,-0.004576473535844673,-0.0029877749669066883,-0.016839036966437435,0.012859208305318469,0.024329979279182058,-0.006994200121247132,-0.0020838240121734343,0.04433195088321357,0.01278830293225669,-0.013525042463806872,0.007278135706875618,-0.0031220007859542607,-0.00022209762460639136,0.004155922519800038,-0.03702705496692005,0.026066629267050074,0.255
text_price,test,15,3,31,40,"31,32,33,34,35,36,37,38,39,40",10,254,188,2668,178,142,1257,169,135,1411,0.9603369811532076,eligible,-1.2883800666180478,1.2957659195354454,-2.584145986153493,-30.898580843915955,26.043624855988742,15.134138421588473,200,0.5060420358112919,0.13522765937332848,3.1429461567766235,7.740563013722446,6.078740157480315,42.003937007874015,3.8283902012248467,1.0,0.011811023622047244,0.0,0.0,0.0,0.0,2.0196850393700787,2.9921259842519685,0.9881889763779528,0.17952906441109537,0.36209461790699315,0.4344714719274421,0.08611732320911007,0.7492858565777907,0.028504045144462014,-0.005261848321135289,0.058624483493307046,-0.11531798026240184,-0.006422701909687375,0.011196474180711248,0.060096073964223326,-0.06446415909710827,-0.03173249887146097,0.0399143584111887,0.07190762413201188,-0.004740243727782994,-0.002314509672640712,-0.015507829609095478,0.012253681853036453,0.023385042342223432,-0.007609895187098677,-0.0016524395929645732,0.039208201941243435,0.010180839759744686,-0.013173676515873816,0.008714205592972089,-0.003251699044858756,-0.0003350699108507992,0.0025440875341454657,-0.03396247159741155,0.023858161980436852,0.355
text_price,test,15,4,41,49,"41,42,43,44,45,46,47,48,49",9,221,166,2647,185,145,1308,166,131,1339,0.9603369811532076,eligible,-0.18530419454500266,0.020551184359019543,-0.2058553789040222,-33.482707473035966,30.857649149292527,16.884842685700818,200,0.49401614130872284,0.14510342667694653,3.187814879137124,7.7269048274900065,6.122171945701357,42.31674208144796,3.8195072900955265,1.0,0.01809954751131222,0.0,0.0,0.0,0.0,2.0271493212669682,3.02262443438914,0.995475113122172,0.18016460102938747,0.36237199733940856,0.432796987191115,0.08775978185306454,0.7512673295149682,0.028732140206804965,-0.006041877990603614,0.05728443613471257,-0.11308040357857332,-0.007367612670646228,0.008287324570938236,0.06090670111957254,-0.06526553228381896,-0.03088932941636622,0.0426737697541219,0.06902545130555168,-0.005447131263310619,-0.0014039628481883055,-0.015177907568093327,0.01171271216934967,0.023546220181819524,-0.009939622363761511,-0.002175431663271691,0.03234363692727581,0.00511268995874964,-0.014466041366589827,0.011511284365765083,-0.002734983575138758,0.0017486057775941161,0.0012219597644200358,-0.03343149868124545,0.022179188846588444,0.45
text_price,train,0,0,1,10,,0,0,0,0,0,0,0,0,0,0,0.749128374505506,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_price,train,0,1,11,20,"15,18,19,20",4,344,292,3232,341,290,3192,9,9,40,0.749128374505506,insufficient_support,,,,,,,0,0.20759857221350275,0.06476886647902147,3.8783152028039547,7.550969326609298,9.0,58.21220930232558,3.3294573643410845,1.0,0.25290697674418605,0.0,0.0,0.0,0.0,2.0,3.741279069767442,0.997093023255814,0.5657360142264495,-0.10404656185465733,0.005122475493800338,-0.06099082395175064,-0.017528601830729646,0.1311331525602538,0.001717059507328867,-0.10931560877040145,-0.02055140179757512,-0.054760097862191395,-0.10258543434637338,-0.06485315425105496,-0.051193081281361755,-0.13734898546606378,-0.07842390466912873,0.09205198963660548,0.12968849254524892,-0.20496743812287038,-0.1626466740813851,-0.09487991034012136,0.09782800104799243,0.05208843575087132,0.08012125159713661,-0.03650723828343855,-0.01767454988738259,0.06513191308554936,0.021272897848600262,0.004998167218358078,0.010916374215902023,0.01886932379171778,-0.00532149691559164,-0.01577759250502623,0.18
text_price,train,0,2,21,30,"22,23,25,26,27,28,29,30",8,409,340,6873,401,334,6655,25,23,218,0.749128374505506,eligible,-7.781450535879754,-2.5771610117585353,-5.204289524121219,-56.84770459030665,10.631791325993833,15.353564595334353,199,0.2710439469420532,0.06613947108536312,3.869854343782522,7.507490232614746,8.990220048899756,58.35696821515892,3.3331703341483294,1.0,0.16381418092909536,0.0,0.0,0.0,0.0,1.9975550122249388,3.823960880195599,0.9951100244498777,0.5559212629193062,-0.10876701996156234,0.015209326846145595,-0.07722822838497517,-0.024464800302067425,0.12652625287420283,0.00184287790605958,-0.11577742008407668,-0.025278755653793002,-0.05117683702148436,-0.10089160707178044,-0.0654830524937474,-0.05158263534952364,-0.14112695310961046,-0.08000639058869903,0.09529112502617003,0.12873673088054505,-0.2098202715042085,-0.1563242930362155,-0.09111949928425991,0.09190114814024844,0.05052224605667847,0.07918191848023004,-0.03005924996614155,-0.013382344124140614,0.07227149642768739,0.027679764662312468,-0.006363962452731734,0.01108663482935003,0.013287502505969787,-0.0008451897899474342,-0.021621335290742595,0.2625
text_price,train,0,3,31,40,"31,32,33,34,35,36,37,38,39,40",10,367,314,8783,356,306,7867,57,56,916,0.749128374505506,eligible,-4.2401173237863565,-7.349258488425581,3.1091411646392246,-22.668531152894946,20.768049303634058,11.318000746980271,200,0.32731950583965197,0.06920683463772319,3.886499656486079,7.511783733386555,8.978201634877385,58.4141689373297,3.342052679382379,0.997275204359673,0.13896457765667575,0.0,0.0,0.0,0.0,1.994550408719346,3.844686648501362,0.9945504087193461,0.5546823943367624,-0.10634966814760032,0.019296968044370796,-0.08444726094655537,-0.02776341427948507,0.12375451490134938,0.0016055531228653232,-0.11448788022802185,-0.022494542064191245,-0.05505494305225797,-0.10267051085322726,-0.06467599817964234,-0.04750425415091377,-0.15535168421052628,-0.0816907978847207,0.10055368444745183,0.13827071600301788,-0.21382696430050083,-0.15802298493010825,-0.09571906507785169,0.09492629696931222,0.054431980844007535,0.08634103856605416,-0.03397441215616825,-0.013652527466252586,0.07755635147152143,0.031929120477637324,-0.015153082413884706,0.013263677285363684,0.008221794998791037,0.0024450866648148286,-0.022178198014100967,0.355
text_price,train,0,4,41,49,"41,42,43,44,45,46,47,48,49",9,238,217,7742,229,209,4851,125,123,2891,0.749128374505506,eligible,-7.24241390363878,12.309575024105051,-19.551988927743828,-43.21031883775257,6.707702772362883,12.757937790446912,200,0.37930385175796133,0.07544789084667337,4.0176946774576745,7.636436452318572,8.983193277310924,58.48739495798319,3.3419234360410828,0.9957983193277311,0.1092436974789916,0.0,0.0,0.0,0.0,1.995798319327731,3.8781512605042017,0.9957983193277311,0.552185660095723,-0.10803546838956746,0.024631616976089506,-0.09285770187585013,-0.030272776375776324,0.11763733288776701,-0.0005167906540385501,-0.11400445904072913,-0.020252499181151743,-0.055419932053867076,-0.10398830055135094,-0.058219230483197,-0.038553401264688494,-0.16034444686909802,-0.08440939486656572,0.10572329272627773,0.13858330866644686,-0.21616768701021333,-0.16386585766319814,-0.08633260475640632,0.09771164844262169,0.05432782075304307,0.08825408155899757,-0.03883596375654626,-0.01761403225580748,0.08645303596352844,0.036181176625181354,-0.01404899348993147,0.0225552124058844,-1.1302022584168811e-05,0.00101998651702159,-0.017188469432300624,0.45
text_price,train,1,0,1,10,"1,2,3,10",4,487,220,14434,474,208,14393,20,19,41,0.8861214215710216,insufficient_support,,,,,,,0,0.1048383832990797,0.05093186993221525,3.476852981399163,8.159611887967452,5.012320328542095,36.790554414784395,4.408624229979466,1.0,0.0,0.0,0.0,0.0,0.0,1.0123203285420945,2.0,1.0,0.26796259893225477,0.6170369496269853,0.1772541067411012,-0.4445320291768418,-0.3101376359432798,-0.07405559413175802,0.05833736069916344,-0.0012615110642675655,-0.002337401142846031,0.01001497182295643,0.004546540771846228,-0.007197003599816991,0.01429840100217866,0.012873988910168202,-0.007191328489713117,-0.012292944615771326,-0.015028854829214134,0.004017163105400426,0.02411475568512818,0.006224233944445356,-0.015435764312318759,0.009412870263577112,-0.012390799250420699,-0.011494120264609022,-0.007944031707945854,-0.00173960202963462,0.015323085216623969,0.008891327435587484,-0.007675655154624413,-0.006737614446616679,-0.0019321773997911153,0.010678461549038613,0.04
text_price,train,1,1,11,20,14,1,245,164,1469,239,159,1456,7,7,13,0.8861214215710216,insufficient_support,,,,,,,0,0.1522021253077677,0.06605532672520882,3.7923445951622714,8.636649639149034,5.016326530612245,36.83265306122449,4.406258503401361,1.0,0.0,0.0,0.0,0.0,0.0,1.0163265306122449,2.0,1.0,0.26824207860968735,0.6251862097561347,0.17911473247130283,-0.44865945359739035,-0.3116719845144291,-0.06977645527884517,0.05953042810731529,-0.014280444560764188,-0.0011735690038464637,0.008544302895692357,-0.006286611243621748,-0.00529942370809503,0.015087506949722594,0.01891099274725312,-0.0020239991556257626,-0.021225924633589646,-0.020365506407268186,-0.00021459997022120418,0.019856275674555862,0.0049681563930338846,-0.005988363367956534,0.005908616294377135,-0.02212156497440361,-0.0348049258520184,-0.026509050711219836,-0.0034445953667904955,0.03035066024287605,-0.0024571082997213818,0.0014348892958360561,-0.010690222854159931,-0.00817111816640148,-0.005848631848929153,0.14
text_price,train,1,2,21,30,"21,25,28",3,285,233,2013,280,229,1994,13,13,19,0.8861214215710216,insufficient_support,,,,,,,0,0.22234958441283345,0.0870286675425899,3.41116478345591,8.159360809097684,5.049122807017544,36.91929824561404,4.397426900584795,1.0,0.0,0.0,0.0,0.0,0.0,1.0491228070175438,2.0,1.0,0.2745929963994034,0.6182939760693125,0.17955826038997882,-0.4460494515797671,-0.30548484776972934,-0.07260234086177608,0.052153067453446465,-0.007343010636957953,0.01852265647686578,-0.00014211954253525006,-0.025222882861225957,0.00610915253368982,0.024083266666570673,0.025540824595063096,0.015406126218902472,-0.04235019939591042,-0.022682310309266093,0.022180951288222985,0.03107763873149135,-0.005161783543848993,-0.009658934744867556,-0.000517042530421359,-0.017498416670042906,-0.04358985769742968,-0.04554127643298181,-0.006637811607961317,0.031495491642694835,0.007633766991232243,0.02289154257033029,-0.014595430480503057,-0.028541188878087483,-0.038699044005545524,0.24666666666666667
text_price,train,1,3,31,40,"31,32,33,35,36,37,38,39,40",9,238,219,2369,226,207,2229,50,50,140,0.8861214215710216,eligible,-7.157368894263219,1.9160084650280733,-9.073377359291293,-43.47152826367178,18.895611280374315,16.788814677482392,199,0.27845951857781154,0.11025897614024888,3.2288179056053155,7.909257275341384,5.07563025210084,37.09243697478992,4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0756302521008403,2.0,1.0,0.2789334539242392,0.6028668107829713,0.17692589442604867,-0.4389937416404954,-0.2993291845197188,-0.07791410964161911,0.04529562387884189,-0.012585247871392069,0.02349941628769187,7.844584129518179e-06,-0.03294559727867966,0.004147837151693982,0.022140885119492713,0.031514288691044154,0.02134907034712616,-0.048794507422847785,-0.020564503984959986,0.023486563274121942,0.020849090787578954,0.0015849381857593904,-0.020553085403572695,-0.0025389838888689527,-0.019319935831243185,-0.022439922157618024,-0.04329399115938172,-0.02768811261977789,0.04167741018798081,0.02144153557210716,0.06259981227839428,-0.01043271787311379,-0.04946938581132288,-0.06121129226521726,0.35666666666666663
text_price,train,1,4,41,49,"41,42,43,44,45,46,47,48,49",9,142,137,1306,128,125,894,63,61,412,0.8861214215710216,eligible,0.8813209310454552,6.782490012747869,-5.901169081702413,-56.59522666943605,45.732960869605506,27.651600062438582,200,0.3317393102002186,0.12806779577648067,3.1076371014601563,7.585533435863697,5.147887323943662,37.32394366197183,4.3847417840375575,1.0,0.007042253521126761,0.0,0.0,0.0,0.0,1.1267605633802817,2.0,0.9929577464788732,0.28431062831255494,0.5898670283636476,0.17699916430421295,-0.43741592842506816,-0.2968535554279435,-0.08132312345956848,0.04339110640434415,-0.01746248051415432,0.028742150204225745,-0.0047880690470847335,-0.038889679776166766,0.0034789360762036425,0.023237254763128958,0.04329772433857997,0.030009805579631045,-0.056724657667147266,-0.023396710664598187,0.03364045933732095,0.015342618926166219,0.008742847049048342,-0.02611383488770617,-0.0007253953052529063,-0.015886171242722846,-0.015462953255045625,-0.04934073507141113,-0.04254340183271571,0.05350370131680323,0.02619693198210573,0.0904913691503872,-0.0038312610451466528,-0.06749891271316429,-0.07421401368975578,0.45
