approach,split,cluster,band,cost_low,cost_high,costs,n_costs,contracts,events,trades_total,contracts_Y,events_Y,trades_Y,contracts_N,events_N,trades_N,training_text_coherence,status,delta_yes_pp,delta_no_pp,wedge_pp,ci_low_pp,ci_high_pp,se_pp,bootstrap_valid,mean_price,price_sd,log_trades,log_units,words,characters,mean_word_length,question_mark,threshold,negation,positive_words,negative_words,political_words,capitalized_tokens,number_tokens,punctuation,lsa_00,lsa_01,lsa_02,lsa_03,lsa_04,lsa_05,lsa_06,lsa_07,lsa_08,lsa_09,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20,lsa_21,lsa_22,lsa_23,lsa_24,lsa_25,lsa_26,lsa_27,lsa_28,lsa_29,lsa_30,lsa_31,cost_mean
text,test,3,0,1,10,9,1,10,9,25,5,5,18,5,4,7,0.8928599572846903,insufficient_support,,,,,,,0,0.49330588215432103,0.1417777906170132,2.715087968809547,6.693593968526382,5.6,35.7,3.685454545454546,1.0,0.1,0.0,0.0,0.0,0.0,1.9,1.9,0.9,0.3544983838728535,0.5844624785989606,-0.20900833158845783,0.28642337883877544,0.07227588199990223,-0.010019990657470723,-0.01288396968514629,0.005211503182125345,-0.06467054094692963,0.04266116295800906,0.1186031552751243,-0.051912627859355284,-0.016342266739395494,-0.029700820278003366,-0.08006344842192437,0.11957054416879176,0.026076055120039927,0.003469330201313086,-0.09213311663518683,0.07025529195557083,-0.020021758054866553,0.09815002231539773,0.03159323221929433,0.22807661110986074,0.15407652568074978,-0.08528540779753276,0.05648603189685242,-0.023423766675921685,0.20350001859590963,0.06172852176915613,-0.12645257101498059,-0.06127138272235767,0.09
text,test,3,1,11,20,11,1,10,10,28,5,5,17,5,5,11,0.8928599572846903,insufficient_support,,,,,,,0,0.4795621064402186,0.13125192310489223,3.260243772232099,7.275911454373369,6.2,38.9,3.770909090909091,1.0,0.2,0.0,0.0,0.0,0.0,1.8,1.8,0.8,0.3908639125843135,0.59736435558215,-0.2498581589926523,0.3689617745019719,0.12149545484322569,0.007727777231850569,-0.019757301304682305,-0.026527304722981083,-0.02058750154863973,0.018281765621961134,0.052789697200524996,-0.03877106467912984,0.0028121683324115205,-0.012176189627441993,-0.023176299737912198,0.054273180887466674,0.009831941738208807,0.01595511259448885,-0.06103455181266506,0.05088955456962052,-0.013345920619281249,0.059929219721113335,0.007645436377462828,0.07344012037196018,0.07845858760129792,-0.08326421415657595,0.07906840416146804,-0.008557769482417595,0.1640766907321824,0.02152582534642213,-0.10499052030145675,-0.07245516790663518,0.11
text,test,3,2,21,30,"24,26,28,30",4,30,26,155,18,17,121,16,14,34,0.8928599572846903,insufficient_support,,,,,,,0,0.4635027661376314,0.14199230852438358,2.690947197680612,6.612200352224411,5.2,33.666666666666664,3.628484848484847,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.9666666666666666,1.9666666666666666,0.9666666666666667,0.3704387802042052,0.6114558247898081,-0.21668408669791664,0.29699753059416406,0.08778817296244266,0.0031178934212914293,-0.03187748008553542,-0.007131457331399058,-0.04360871735031532,0.034291313335936505,0.07365384087042064,-0.026648233090698983,-0.009461446530147575,-0.020833328840589072,-0.05088643973473931,0.07253135343208948,0.02732307869715995,0.011250562491366644,-0.08032165435499815,0.054833226000470026,-0.003083431098969115,0.07842838109542277,0.0199043186049147,0.18229542590206788,0.08949413152676938,-0.09236042321929513,0.08206263707626252,-0.03486913646295251,0.21399179715380928,0.04893664027969506,-0.1310730762826562,-0.10040153817017518,0.27
text,test,3,3,31,40,"33,34,35,36,38,39",6,34,30,208,22,22,155,20,18,53,0.8928599572846903,eligible,-17.85894660894661,6.562049062049061,-24.420995670995673,-51.31834437474927,32.737103174603185,22.03692912449278,195,0.4787986523315785,0.1290267778940153,2.569102606978877,6.506884677840654,5.117647058823529,33.470588235294116,3.6859180035650625,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.911764705882353,1.9705882352941178,0.9411764705882353,0.3787530105104192,0.6069711958646271,-0.21783268812853557,0.30171043688905996,0.09128057197202044,-0.0004649749997704096,-0.031440114248338674,-0.0057377698116220024,-0.0375665969426673,0.0335578150796171,0.06385561585347498,-0.023031746700735833,-0.007363266522485407,-0.01469758686629378,-0.043611469137573244,0.06723243817815147,0.03069608758936412,0.010509330849624812,-0.07832824981471516,0.053096580674746034,-0.0073778879012812645,0.07472100391028587,0.016441642901406983,0.17233087987256418,0.07988808480859845,-0.09314935939616154,0.08115914611286096,-0.0196209783755191,0.19867255795533467,0.04563251793847946,-0.1270063237553176,-0.08637377051004763,0.35833333333333334
text,test,3,4,41,49,42,1,10,10,18,5,5,10,5,5,8,0.8928599572846903,insufficient_support,,,,,,,0,0.48516515838298957,0.15934653509333024,3.0353145924381164,7.189810378314837,5.6,35.9,3.685454545454546,1.0,0.1,0.0,0.0,0.0,0.0,1.9,1.9,0.9,0.35574087077832806,0.5789095379195643,-0.2046330380692818,0.2833465769348317,0.073608316421302,-0.005758543757071503,-0.008253445951202129,0.008776041621758084,-0.07678035364085281,0.04857458617137338,0.12431408684267953,-0.04927270011527124,-0.013164603296015895,-0.04019336852005752,-0.09012501975686242,0.13063779914954898,0.03497962625051888,-0.0005781062770436024,-0.10344532276387608,0.06539727946696286,-0.012829537601969055,0.11346889720624029,0.028470487435241786,0.2565148485957054,0.16578911472595567,-0.0803248061158511,0.07133761681930424,-0.04730273338764551,0.21186794549145324,0.06694388705962948,-0.1461295979679579,-0.09200407180441418,0.42
text,test,4,0,1,10,,0,0,0,0,0,0,0,0,0,0,0.4837705182776832,insufficient_coherence,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,4,1,11,20,,0,0,0,0,0,0,0,0,0,0,0.4837705182776832,insufficient_coherence,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,4,2,21,30,"25,29,30",3,24,21,98,14,14,58,11,10,40,0.4837705182776832,insufficient_coherence,,,,,,,0,0.4735569867623712,0.06755544461091784,2.9072667696256325,6.893308948884058,6.5,43.416666666666664,5.6805991462241465,0.9166666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,3.5416666666666665,0.5,0.25,0.14854594779774408,0.026170513521177007,-0.0006958827458683131,0.07365939154160255,0.039760083734082664,-0.0028299425581476043,0.05303061026318242,-0.044584452421137157,0.0734689007393531,-0.0041671272629713145,-0.017506065325910796,-0.016860403604998162,0.045501909916031084,0.014242455928051496,0.021967805125251875,0.018947287943251415,-0.0010639280949856268,0.017898399378903116,0.04818145519865378,-0.00938161223296615,-0.1304324041418603,0.10730152815676669,0.10489864976075824,0.04903753391271937,0.0046053647413655694,0.1190444873494771,0.49646976265211423,0.3417610717503418,-0.2120573272450141,-0.13651757394981215,-0.076330331485169,0.03282279728046602,0.28
text,test,4,3,31,40,"31,35,40",3,23,20,93,14,14,45,11,10,48,0.4837705182776832,insufficient_coherence,,,,,,,0,0.45094187235989713,0.07809128013148289,3.2318206231971116,7.242440772643625,6.869565217391305,43.56521739130435,5.300211744776962,1.0,0.0,0.0,0.043478260869565216,0.0,0.0,3.260869565217391,0.5217391304347826,0.30434782608695654,0.17863062597114182,0.022221051699182266,-0.006875912949250369,0.057766696053846524,0.04655418783956628,-0.006167445444564592,0.06821486215050561,-0.05344329625750595,0.09047903460611892,-0.0030838958135220003,0.0022605796208171433,-0.04308783730900921,0.07594917472579894,0.007206355795333566,0.026589383596934243,0.05090109631180816,-0.0075981290569797355,-0.007126027990494342,0.032997944500653055,-0.0027325539309853444,-0.10347237305927197,0.10541021381195294,0.07504500585488823,0.09381515692090071,-0.0013075881323830229,0.11644798305701728,0.47271543096643925,0.3450079265393921,-0.20830142171285182,-0.1281765787015443,-0.048412081779058834,0.04869670905216273,0.35333333333333333
text,test,4,4,41,49,"41,42,43,45",4,18,16,110,12,11,58,11,10,52,0.4837705182776832,insufficient_coherence,,,,,,,0,0.48752328565465064,0.0859661566126804,3.34958491464315,7.280450859153877,6.5,41.111111111111114,5.256289081289081,1.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,0.5555555555555556,0.2777777777777778,0.18844550275622185,0.0219500225402343,-0.01228882375286241,0.06675461457515265,0.05078332137907114,-0.0023996518170741796,0.057915704248738785,-0.05241322420948294,0.08762052586207164,-0.016962215707069694,-0.022483384871677125,-0.020898016485172498,0.07569670386258114,0.004582372320459878,0.03794881851198881,0.03229477278540739,-0.008699379970242315,0.0002270665612504133,0.03683068135035095,-0.008710562189232737,-0.11066554372072558,0.10726389177201551,0.07630219315807925,0.06376073401925868,0.0008440639047670449,0.1257499650542874,0.48642340181406724,0.3626925497754503,-0.2281991022560521,-0.1363576131422322,-0.035412241271299646,0.05510572545811709,0.4275
text,test,7,0,1,10,,0,0,0,0,0,0,0,0,0,0,0.8770387591594155,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,7,1,11,20,,0,0,0,0,0,0,0,0,0,0,0.8770387591594155,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,7,2,21,30,,0,0,0,0,0,0,0,0,0,0,0.8770387591594155,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,7,3,31,40,,0,0,0,0,0,0,0,0,0,0,0.8770387591594155,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,7,4,41,49,,0,0,0,0,0,0,0,0,0,0,0.8770387591594155,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,8,0,1,10,,0,0,0,0,0,0,0,0,0,0,0.9866871020360224,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,8,1,11,20,,0,0,0,0,0,0,0,0,0,0,0.9866871020360224,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,8,2,21,30,,0,0,0,0,0,0,0,0,0,0,0.9866871020360224,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,8,3,31,40,,0,0,0,0,0,0,0,0,0,0,0.9866871020360224,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,8,4,41,49,"42,44,45,46,47,48,49",7,38,33,797,33,32,530,23,19,267,0.9866871020360224,eligible,14.575012254514489,-31.70145382567743,46.276466080191916,5.2975723998501705,71.24881558096779,17.90797320872494,193,0.48543342878566914,0.05248921731539304,2.9229375134005497,7.447688223739557,7.684210526315789,47.5,5.034012113617376,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,5.684210526315789,0.0,1.0526315789473684,0.018654241794584317,0.018270863109204855,0.6550862331096087,0.47392864271484325,-0.28583281337485356,0.09422805443108774,-0.1677492438530815,0.0020024089058693407,0.036909100165291336,0.0015538735489708316,0.06594413045275989,-0.052306378999090956,0.05010487008513315,0.0223789924310962,-0.3117012715915188,-0.26633673145866427,0.05646841837702837,-0.004518163695889523,-0.0367373806497335,0.024233661720071277,-0.1024064666961732,0.14227892782508667,-0.021534167224287453,-0.00013544328697255386,-0.07131937961431604,0.024270858694741715,-0.018279455262554076,-0.015018201033476859,-0.018188538449492874,0.0011774893282829261,-0.03729337997054033,0.01816217253383263,0.4585714285714285
text,test,9,0,1,10,,0,0,0,0,0,0,0,0,0,0,0.7231879231439071,insufficient_support,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,test,9,1,11,20,"15,18,20",3,19,18,67,10,9,29,9,9,38,0.7231879231439071,insufficient_support,,,,,,,0,0.4817839295320744,0.07457927017422561,2.9289049990275386,6.985273779694228,8.894736842105264,61.0,4.724111707006445,1.0,0.7894736842105263,0.0,0.21052631578947367,0.0,0.0,2.263157894736842,2.210526315789474,0.5789473684210527,0.2691910123631891,0.0663927619955,0.007199894671935689,0.23206804478791562,0.023749513613570274,-0.07717545804323957,0.335259657131328,-0.047182550732097546,-0.030322159307143593,0.01628645939782204,-0.18808435799993362,0.07237048651011996,0.049105949797614935,0.013687235773417803,0.17735184706277274,0.2324312264546276,0.03389596535868257,-0.027529001865011126,0.026428241302467525,0.039966498726218734,-0.30111944383840117,0.41479066619465094,-0.09685448514429837,-0.015160888656272476,-0.1136685972224411,0.0364186338006123,-0.06237485016832569,-0.037617033572933466,-0.030823599976229504,0.019253940342606007,-0.014595049128728605,-0.009346594682369706,0.17666666666666667
text,test,9,2,21,30,"21,22,23,24,25,26,27,29,30",9,38,37,329,22,22,234,17,16,95,0.7231879231439071,insufficient_support,,,,,,,0,0.45989764378790493,0.06511643154839684,3.010430625302638,6.951422835562846,9.263157894736842,57.76315789473684,4.3693472791921435,1.0,0.631578947368421,0.0,0.18421052631578946,0.0,0.0,2.5789473684210527,1.6842105263157894,0.42105263157894735,0.2645037840768327,0.05467823908885513,0.027121673792027633,0.23810193851217124,0.02995914332087172,-0.10573826632284272,0.37453954504668274,-0.04177364776138663,-0.015239144145543644,0.01083344455854065,-0.1756756191312813,0.05178591641447023,0.05182386506407527,0.021451132074580288,0.1453617617026446,0.16798405889771653,0.02409547790752233,-0.03053644915466885,0.015519058118836158,0.03147302237481836,-0.2529144862448972,0.34999228252125913,-0.06792541896231494,-0.022231092017918504,-0.09677505236144994,0.021835318418199367,-0.030079323609422552,-0.03240522291367814,-0.01628291439456421,0.015039909931069254,0.015909104951176204,-0.005330377847661533,0.25222222222222224
